Week,None,D0-D4,D1-D4,D2-D4,D3-D4,D4,DSCI
2007-06-05,70.77,29.23,10.63,3.20,0.34,0.00,43
2007-05-29,78.14,21.86,9.83,3.69,0.69,0.00,36
2007-05-22,80.61,19.39,9.45,4.99,1.46,0.00,35
2007-05-15,81.33,18.67,9.45,4.98,1.46,0.00,35
2007-05-08,87.32,12.68,7.61,2.90,1.41,0.00,25
2007-05-01,88.12,11.88,5.84,2.90,1.41,0.00,22
2007-04-24,88.54,11.46,5.10,2.90,1.41,0.00,21
2007-04-17,92.19,7.81,4.64,2.90,1.41,0.00,17
2007-04-10,89.94,10.06,4.64,2.90,1.41,0.00,19
2007-04-03,88.32,11.68,6.27,3.10,1.59,0.00,23
2007-03-27,86.52,13.48,8.17,5.22,3.25,0.00,30
2007-03-20,87.20,12.80,8.17,5.22,3.25,0.00,29
2007-03-13,85.66,14.34,8.17,5.22,3.25,0.00,31
2007-03-06,87.50,12.50,8.17,5.22,3.25,0.00,29
2007-02-27,81.36,18.64,12.05,8.53,4.97,0.00,44
2007-02-20,73.21,26.79,12.24,8.75,5.33,0.00,53
2007-02-13,73.57,26.43,12.20,8.75,5.33,0.00,53
2007-02-06,72.73,27.27,12.20,8.38,5.33,0.00,53
2007-01-30,73.50,26.50,12.20,8.38,5.33,0.00,52
2007-01-23,74.86,25.14,12.20,8.38,5.33,0.00,51
2007-01-16,70.52,29.48,13.10,8.38,5.33,0.00,56
2007-01-09,68.29,31.71,13.63,8.38,5.33,0.00,59
2007-01-02,67.03,32.97,13.63,8.38,5.33,0.00,60
2006-12-26,66.96,33.04,13.53,8.38,5.33,0.00,60
2006-12-19,66.96,33.04,13.52,8.38,5.33,0.00,60
2006-12-12,71.55,28.45,12.04,6.68,5.28,0.00,52
2006-12-05,73.25,26.75,11.65,6.68,5.28,0.00,50
2006-11-28,71.19,28.81,16.57,8.17,5.28,0.00,59
2006-11-21,71.22,28.78,16.56,8.17,5.28,0.00,59
2006-11-14,71.52,28.48,16.54,8.16,5.28,0.00,58
2006-11-07,73.57,26.43,16.54,8.16,5.28,0.00,56
2006-10-31,75.57,24.43,16.54,8.16,5.28,0.00,54
2006-10-24,75.06,24.94,17.79,8.58,5.61,0.00,57
2006-10-17,70.29,29.71,18.53,8.65,5.61,0.00,63
2006-10-10,70.29,29.71,18.53,8.65,5.61,0.00,63
2006-10-03,72.51,27.49,16.53,7.76,5.83,0.00,58
2006-09-26,72.54,27.46,15.68,7.76,5.83,0.00,57
2006-09-19,70.50,29.50,15.89,7.76,5.83,0.00,59
2006-09-12,71.66,28.34,16.65,7.60,4.48,0.00,57
2006-09-05,70.01,29.99,17.30,7.51,3.48,0.00,58
2006-08-29,65.52,34.48,18.78,7.48,4.09,0.00,65
2006-08-22,58.93,41.07,23.82,10.47,4.73,0.00,80
2006-08-15,63.72,36.28,24.01,10.22,4.73,0.00,75
2006-08-08,64.60,35.40,25.08,11.49,3.76,0.00,76
2006-08-01,63.42,36.58,25.81,11.98,3.83,0.00,78
2006-07-25,60.29,39.71,25.41,10.81,4.72,0.00,81
2006-07-18,58.66,41.34,24.31,8.58,0.00,0.00,74
2006-07-11,59.63,40.37,17.43,1.33,0.00,0.00,59
2006-07-04,68.46,31.54,12.44,0.00,0.00,0.00,44
2006-06-27,71.32,28.68,8.89,0.00,0.00,0.00,38
2006-06-20,69.60,30.40,5.55,0.00,0.00,0.00,36
2006-06-13,72.37,27.63,4.63,0.00,0.00,0.00,32
2006-06-06,83.55,16.45,4.04,0.00,0.00,0.00,20
2006-05-30,78.11,21.89,5.82,0.00,0.00,0.00,28
2006-05-23,76.17,23.83,5.82,0.00,0.00,0.00,30
2006-05-16,69.51,30.49,4.91,0.00,0.00,0.00,35
2006-05-09,57.86,42.14,9.83,0.00,0.00,0.00,52
2006-05-02,67.64,32.36,7.26,0.89,0.00,0.00,41
2006-04-25,67.13,32.87,10.54,2.72,0.95,0.00,47
2006-04-18,63.02,36.98,12.21,2.71,0.99,0.00,53
2006-04-11,65.25,34.75,12.40,1.73,0.53,0.00,49
2006-04-04,61.90,38.10,13.92,1.89,0.53,0.00,54
2006-03-28,64.89,35.11,17.40,8.03,0.53,0.00,61
2006-03-21,63.38,36.62,16.37,8.03,0.53,0.00,62
2006-03-14,73.65,26.35,16.39,8.03,0.54,0.00,51
2006-03-07,65.96,34.04,21.48,9.21,0.75,0.00,65
2006-02-28,72.03,27.97,17.03,9.22,0.75,0.00,55
2006-02-21,78.98,21.02,14.58,6.74,0.75,0.00,43
2006-02-14,77.93,22.07,14.15,6.82,0.65,0.00,44
2006-02-07,79.85,20.15,13.79,6.63,0.55,0.00,41
2006-01-31,77.94,22.06,13.72,6.13,0.55,0.00,42
2006-01-24,74.14,25.86,15.64,7.87,2.63,0.00,52
2006-01-17,74.68,25.32,15.17,6.76,2.63,0.00,50
2006-01-10,74.70,25.30,14.33,6.77,2.28,0.00,49
2006-01-03,73.90,26.10,13.43,6.45,2.26,0.00,48
2005-12-27,71.81,28.19,13.91,6.84,2.59,0.00,52
2005-12-20,71.81,28.19,13.91,6.84,2.59,0.00,52
2005-12-13,72.75,27.25,13.44,6.72,2.59,0.00,50
2005-12-06,72.66,27.34,14.02,6.72,2.59,0.00,51
2005-11-29,72.97,27.03,13.86,6.72,2.59,0.00,50
2005-11-22,71.37,28.63,14.16,6.85,2.60,0.00,52
2005-11-15,71.00,29.00,14.27,6.85,2.60,0.00,53
2005-11-08,60.93,39.07,15.23,6.94,2.60,0.00,64
2005-11-01,61.71,38.29,16.01,7.52,2.78,0.00,65
2005-10-25,60.79,39.21,15.61,7.52,2.78,0.00,65
2005-10-18,59.67,40.33,15.29,7.41,2.78,0.00,66
2005-10-11,60.73,39.27,14.30,6.58,2.45,0.00,63
2005-10-04,50.99,49.01,27.94,6.80,2.34,0.00,86
2005-09-27,52.09,47.91,27.66,9.25,1.68,0.00,87
2005-09-20,49.56,50.44,29.32,11.14,2.16,0.00,93
2005-09-13,44.41,55.59,28.01,13.80,4.63,0.00,102
2005-09-06,48.49,51.51,21.40,11.73,3.90,0.00,89
2005-08-30,54.02,45.98,20.58,7.18,2.51,0.00,76
2005-08-23,54.38,45.62,24.28,7.69,2.51,0.00,80
2005-08-16,47.87,52.13,27.86,10.38,3.21,0.00,94
2005-08-09,43.76,56.24,32.10,15.92,6.52,0.00,111
2005-08-02,48.10,51.90,30.27,14.69,6.23,0.00,103
2005-07-26,49.95,50.05,32.17,15.96,6.14,0.00,104
2005-07-19,45.60,54.40,32.05,14.50,3.74,0.00,105
2005-07-12,50.98,49.02,23.95,7.39,2.53,0.00,83
2005-07-05,55.06,44.94,19.23,8.08,3.08,0.00,75
2005-06-28,49.35,50.65,17.89,6.28,0.14,0.00,75
2005-06-21,62.52,37.48,13.83,2.34,0.00,0.00,54
2005-06-14,61.16,38.84,12.40,0.56,0.00,0.00,52
2005-06-07,54.69,45.31,15.68,0.05,0.00,0.00,61
2005-05-31,58.69,41.31,6.42,0.00,0.00,0.00,48
2005-05-24,64.54,35.46,3.00,0.00,0.00,0.00,38
2005-05-17,75.13,24.87,0.28,0.00,0.00,0.00,25
2005-05-10,58.85,41.15,1.26,0.00,0.00,0.00,42
2005-05-03,79.80,20.20,0.00,0.00,0.00,0.00,20
2005-04-26,87.93,12.07,0.00,0.00,0.00,0.00,12
2005-04-19,78.22,21.78,0.00,0.00,0.00,0.00,22
2005-04-12,96.26,3.74,0.00,0.00,0.00,0.00,4
2005-04-05,96.12,3.88,0.00,0.00,0.00,0.00,4
2005-03-29,95.39,4.61,0.00,0.00,0.00,0.00,5
2005-03-22,94.63,5.37,0.00,0.00,0.00,0.00,5
2005-03-15,94.43,5.57,0.00,0.00,0.00,0.00,6
2005-03-08,94.43,5.57,0.00,0.00,0.00,0.00,6
2005-03-01,94.35,5.65,0.00,0.00,0.00,0.00,6
2005-02-22,94.35,5.65,0.00,0.00,0.00,0.00,6
2005-02-15,94.35,5.65,0.00,0.00,0.00,0.00,6
2005-02-08,91.86,8.14,0.54,0.00,0.00,0.00,9
2005-02-01,92.53,7.47,0.18,0.00,0.00,0.00,8
2005-01-25,92.53,7.47,0.18,0.00,0.00,0.00,8
2005-01-18,92.52,7.48,0.18,0.00,0.00,0.00,8
2005-01-11,92.56,7.44,0.00,0.00,0.00,0.00,7
2005-01-04,91.48,8.52,0.00,0.00,0.00,0.00,9
2004-12-28,90.20,9.80,0.00,0.00,0.00,0.00,10
2004-12-21,96.07,3.93,0.00,0.00,0.00,0.00,4
2004-12-14,98.00,2.00,0.00,0.00,0.00,0.00,2
2004-12-07,98.47,1.53,0.00,0.00,0.00,0.00,2
2004-11-30,95.30,4.70,0.00,0.00,0.00,0.00,5
2004-11-23,84.66,15.34,1.43,0.00,0.00,0.00,17
2004-11-16,82.42,17.58,1.43,0.00,0.00,0.00,19
2004-11-09,88.05,11.95,1.10,0.00,0.00,0.00,13
2004-11-02,87.06,12.94,1.10,0.00,0.00,0.00,14
2004-10-26,80.56,19.44,3.67,0.00,0.00,0.00,23
2004-10-19,79.07,20.93,4.41,0.00,0.00,0.00,25
2004-10-12,71.57,28.43,6.26,0.00,0.00,0.00,35
2004-10-05,72.05,27.95,6.78,0.00,0.00,0.00,35
2004-09-28,81.03,18.97,0.55,0.00,0.00,0.00,20
2004-09-21,97.23,2.77,0.00,0.00,0.00,0.00,3
2004-09-14,97.68,2.32,0.00,0.00,0.00,0.00,2
2004-09-07,98.14,1.86,0.00,0.00,0.00,0.00,2
2004-08-31,94.16,5.84,0.00,0.00,0.00,0.00,6
2004-08-24,92.37,7.63,0.00,0.00,0.00,0.00,8
2004-08-17,94.92,5.08,0.00,0.00,0.00,0.00,5
2004-08-10,95.29,4.71,0.00,0.00,0.00,0.00,5
2004-08-03,93.15,6.85,0.00,0.00,0.00,0.00,7
2004-07-27,93.27,6.73,0.00,0.00,0.00,0.00,7
2004-07-20,91.62,8.38,0.00,0.00,0.00,0.00,8
2004-07-13,90.94,9.06,0.00,0.00,0.00,0.00,9
2004-07-06,94.22,5.78,0.95,0.00,0.00,0.00,7
2004-06-29,95.92,4.08,0.00,0.00,0.00,0.00,4
2004-06-22,98.50,1.50,0.00,0.00,0.00,0.00,2
2004-06-15,98.50,1.50,0.00,0.00,0.00,0.00,2
2004-06-08,98.32,1.68,0.00,0.00,0.00,0.00,2
2004-06-01,97.22,2.78,0.00,0.00,0.00,0.00,3
2004-05-25,90.35,9.65,3.68,0.44,0.00,0.00,14
2004-05-18,85.06,14.94,5.14,1.37,0.00,0.00,21
2004-05-11,77.42,22.58,10.99,5.64,0.00,0.00,39
2004-05-04,74.40,25.60,13.94,5.08,0.00,0.00,45
2004-04-27,74.44,25.56,13.94,3.87,0.00,0.00,43
2004-04-20,72.40,27.60,11.96,3.87,0.00,0.00,43
2004-04-13,78.64,21.36,12.46,2.25,0.00,0.00,36
2004-04-06,83.30,16.70,11.80,0.78,0.00,0.00,29
2004-03-30,79.01,20.99,11.72,0.78,0.00,0.00,33
2004-03-23,76.74,23.26,15.14,1.83,0.00,0.00,40
2004-03-16,76.71,23.29,15.14,1.83,0.00,0.00,40
2004-03-09,75.95,24.05,15.14,1.83,0.00,0.00,41
2004-03-02,75.28,24.72,14.95,4.95,0.26,0.00,45
2004-02-24,75.30,24.70,14.77,4.95,0.26,0.00,45
2004-02-17,73.84,26.16,14.98,4.95,0.26,0.00,46
2004-02-10,73.84,26.16,14.98,4.95,0.26,0.00,46
2004-02-03,73.84,26.16,15.81,4.95,0.26,0.00,47
2004-01-27,73.84,26.16,17.61,7.00,2.72,0.00,54
2004-01-20,74.83,25.17,18.46,7.47,2.72,0.00,54
2004-01-13,74.19,25.81,18.16,7.47,2.72,0.00,54
2004-01-06,72.99,27.01,18.64,7.47,2.72,0.00,56
2003-12-30,72.18,27.82,18.96,8.89,3.42,0.00,59
2003-12-23,71.43,28.57,19.60,8.19,3.18,0.00,60
2003-12-16,71.65,28.35,20.05,8.76,3.22,0.00,60
2003-12-09,67.81,32.19,22.32,7.91,3.62,0.00,66
2003-12-02,67.76,32.24,23.31,8.82,3.54,0.00,68
2003-11-25,66.54,33.46,23.47,8.93,3.67,0.00,70
2003-11-18,64.99,35.01,24.64,8.92,3.74,0.00,72
2003-11-11,65.16,34.84,24.69,9.01,3.76,0.00,72
2003-11-04,62.43,37.57,25.21,8.01,2.54,0.00,73
2003-10-28,60.33,39.67,28.33,11.77,3.95,0.00,84
2003-10-21,61.08,38.92,27.00,10.68,3.01,0.00,80
2003-10-14,60.18,39.82,26.09,9.52,1.71,0.00,77
2003-10-07,59.87,40.13,26.92,10.51,2.14,0.00,80
2003-09-30,53.19,46.81,30.03,11.06,1.90,0.00,90
2003-09-23,50.84,49.16,33.39,11.15,1.44,0.00,95
2003-09-16,52.64,47.36,33.66,13.18,1.46,0.00,96
2003-09-09,51.17,48.83,34.36,16.37,2.55,0.00,102
2003-09-02,53.33,46.67,24.11,5.16,1.74,0.00,78
2003-08-26,44.31,55.69,28.06,5.69,3.37,0.00,93
2003-08-19,54.31,45.69,11.06,4.17,2.57,0.00,63
2003-08-12,72.37,27.63,8.00,3.59,1.28,0.00,40
2003-08-05,80.47,19.53,4.76,2.21,0.00,0.00,26
2003-07-29,79.78,20.22,4.09,1.40,0.00,0.00,26
2003-07-22,82.41,17.59,4.81,0.00,0.00,0.00,22
2003-07-15,80.99,19.01,1.67,0.00,0.00,0.00,21
2003-07-08,78.75,21.25,1.65,0.00,0.00,0.00,23
2003-07-01,77.17,22.83,2.69,0.00,0.00,0.00,26
2003-06-24,65.41,34.59,11.00,1.78,0.00,0.00,47
2003-06-17,80.43,19.57,6.18,0.17,0.00,0.00,26
2003-06-10,85.54,14.46,6.73,0.17,0.00,0.00,21
2003-06-03,82.86,17.14,7.94,0.37,0.00,0.00,25
2003-05-27,82.76,17.24,7.83,1.62,0.00,0.00,27
2003-05-20,79.62,20.38,8.17,1.63,0.00,0.00,30
2003-05-13,79.68,20.32,7.83,1.63,0.00,0.00,30
2003-05-06,57.16,42.84,18.12,4.80,0.27,0.00,66
2003-04-29,41.41,58.59,32.25,13.01,1.44,0.00,105
2003-04-22,44.81,55.19,30.72,8.79,1.42,0.00,96
2003-04-15,38.30,61.70,32.17,7.83,2.22,0.00,104
2003-04-08,49.28,50.72,30.27,7.23,2.21,0.00,90
2003-04-01,43.94,56.06,34.90,12.87,2.26,0.00,106
2003-03-25,38.32,61.68,49.22,15.18,1.97,0.00,128
2003-03-18,39.38,60.62,49.53,13.89,1.92,0.00,126
2003-03-11,39.47,60.53,33.62,14.03,1.95,0.00,110
2003-03-04,39.62,60.38,32.71,13.94,1.92,0.00,109
2003-02-25,41.81,58.19,29.85,13.39,2.09,0.00,103
2003-02-18,41.59,58.41,29.51,10.25,2.11,0.00,100
2003-02-11,38.41,61.59,30.00,11.27,2.25,0.00,105
2003-02-04,38.74,61.26,29.86,11.31,2.28,0.00,105
2003-01-28,38.63,61.37,30.48,11.29,2.31,0.00,105
2003-01-21,38.80,61.20,30.58,11.00,2.19,0.00,105
2003-01-14,48.45,51.55,29.03,7.18,2.21,0.00,90
2003-01-07,50.96,49.04,23.32,6.88,1.67,0.00,81
2002-12-31,60.45,39.55,18.94,4.15,0.91,0.00,64
2002-12-24,63.72,36.28,18.45,3.86,0.00,0.00,59
2002-12-17,62.17,37.83,18.92,3.73,0.00,0.00,60
2002-12-10,61.36,38.64,17.36,2.86,0.00,0.00,59
2002-12-03,68.94,31.06,16.50,2.82,0.00,0.00,50
2002-11-26,70.62,29.38,12.80,1.00,0.00,0.00,43
2002-11-19,69.46,30.54,14.91,1.59,0.00,0.00,47
2002-11-12,70.82,29.18,16.11,1.55,0.00,0.00,47
2002-11-05,68.60,31.40,18.30,1.59,0.00,0.00,51
2002-10-29,67.88,32.12,17.82,2.83,0.00,0.00,53
2002-10-22,65.26,34.74,18.48,3.47,0.00,0.00,57
2002-10-15,53.88,46.12,20.92,5.03,0.64,0.00,73
2002-10-08,50.92,49.08,19.82,5.80,1.13,0.00,76
2002-10-01,48.31,51.69,22.45,5.85,0.50,0.00,80
2002-09-24,47.66,52.34,33.13,10.70,1.08,0.00,97
2002-09-17,46.58,53.42,32.90,12.72,0.66,0.00,100
2002-09-10,47.62,52.38,34.31,12.94,0.00,0.00,100
2002-09-03,55.70,44.30,20.77,8.78,0.00,0.00,74
2002-08-27,66.32,33.68,18.20,3.66,2.50,0.75,59
2002-08-20,58.35,41.65,16.06,3.78,2.64,0.84,65
2002-08-13,46.76,53.24,20.47,5.74,1.26,0.00,81
2002-08-06,46.95,53.05,19.43,5.48,1.21,0.00,79
2002-07-30,43.99,56.01,17.66,3.05,0.86,0.00,78
2002-07-23,43.41,56.59,12.50,3.17,0.71,0.00,73
2002-07-16,66.12,33.88,5.46,1.44,0.00,0.00,41
2002-07-09,77.89,22.11,5.48,1.39,0.00,0.00,29
2002-07-02,81.53,18.47,3.67,1.21,0.00,0.00,23
2002-06-25,88.32,11.68,3.55,1.26,0.00,0.00,16
2002-06-18,86.40,13.60,3.38,0.98,0.00,0.00,18
2002-06-11,86.28,13.72,4.43,1.09,0.00,0.00,19
2002-06-04,83.55,16.45,5.72,1.75,0.00,0.00,24
2002-05-28,85.26,14.74,7.68,2.16,0.00,0.00,25
2002-05-21,86.90,13.10,7.20,2.42,0.00,0.00,23
2002-05-14,84.56,15.44,11.44,6.20,0.00,0.00,33
2002-05-07,75.96,24.04,13.78,8.23,0.84,0.00,47
2002-04-30,74.88,25.12,14.76,8.98,1.77,0.00,51
2002-04-23,71.22,28.78,18.23,9.63,2.90,0.00,60
2002-04-16,66.50,33.50,20.79,11.39,3.03,0.00,69
2002-04-09,63.25,36.75,21.34,12.61,3.53,0.00,74
2002-04-02,63.41,36.59,17.66,12.20,3.51,0.00,70
2002-03-26,59.48,40.52,20.64,15.47,5.82,0.00,82
2002-03-19,58.83,41.17,21.26,15.82,5.93,0.00,84
2002-03-12,60.02,39.98,21.57,15.95,6.04,0.00,84
2002-03-05,59.51,40.49,20.33,15.23,4.57,0.00,81
2002-02-26,59.39,40.61,20.04,14.95,4.57,0.00,80
2002-02-19,60.13,39.87,19.91,13.64,4.33,0.00,78
2002-02-12,60.93,39.07,19.39,12.43,1.62,0.00,72
2002-02-05,61.70,38.30,17.16,10.15,1.55,0.00,67
2002-01-29,61.66,38.34,17.27,10.60,1.79,0.00,68
2002-01-22,71.28,28.72,15.92,9.17,1.71,0.00,55
2002-01-15,71.23,28.77,15.99,9.37,1.80,0.00,56
2002-01-08,70.80,29.20,15.76,9.69,3.03,0.00,58
2002-01-01,72.65,27.35,15.82,8.22,2.87,0.00,54
2001-12-25,73.55,26.45,15.58,8.06,2.92,0.00,53
2001-12-18,74.67,25.33,15.58,8.95,2.92,0.00,53
2001-12-11,72.72,27.28,16.51,4.92,0.00,0.00,49
2001-12-04,71.98,28.02,18.89,5.40,0.00,0.00,52
2001-11-27,72.29,27.71,18.38,4.92,0.00,0.00,51
2001-11-20,63.79,36.21,18.29,4.92,0.00,0.00,59
2001-11-13,64.75,35.25,15.63,3.65,0.00,0.00,55
2001-11-06,68.89,31.11,14.95,3.65,0.00,0.00,50
2001-10-30,71.17,28.83,12.40,2.60,0.00,0.00,44
2001-10-23,72.60,27.40,9.82,0.68,0.00,0.00,38
2001-10-16,79.70,20.30,8.56,0.58,0.00,0.00,29
2001-10-09,75.94,24.06,8.86,0.60,0.00,0.00,34
2001-10-02,82.04,17.96,7.52,0.60,0.00,0.00,26
2001-09-25,77.49,22.51,10.37,4.40,0.00,0.00,37
2001-09-18,65.31,34.69,13.95,4.56,0.00,0.00,53
2001-09-11,67.24,32.76,13.96,4.56,0.00,0.00,51
2001-09-04,53.66,46.34,11.05,3.63,0.00,0.00,61
2001-08-28,64.93,35.07,13.86,4.60,0.00,0.00,54
2001-08-21,64.72,35.28,14.08,3.38,0.00,0.00,53
2001-08-14,54.12,45.88,14.67,2.94,0.00,0.00,63
2001-08-07,56.33,43.67,6.04,0.24,0.00,0.00,50
2001-07-31,53.22,46.78,3.93,0.24,0.00,0.00,51
2001-07-24,62.18,37.82,2.52,0.24,0.00,0.00,41
2001-07-17,65.40,34.60,2.14,0.58,0.00,0.00,37
2001-07-10,86.59,13.41,2.28,0.58,0.00,0.00,16
2001-07-03,85.42,14.58,3.74,0.82,0.00,0.00,19
2001-06-26,88.16,11.84,3.74,0.82,0.00,0.00,16
2001-06-19,86.79,13.21,4.52,0.82,0.00,0.00,19
2001-06-12,85.04,14.96,4.02,1.06,0.00,0.00,20
2001-06-05,80.15,19.85,4.66,0.93,0.00,0.00,25
2001-05-29,63.34,36.66,16.96,1.15,0.00,0.00,55
2001-05-22,59.19,40.81,24.56,1.69,0.00,0.00,67
2001-05-15,48.73,51.27,21.02,7.62,0.09,0.00,80
2001-05-08,52.81,47.19,11.87,5.75,0.00,0.00,65
2001-05-01,84.46,15.54,7.20,0.00,0.00,0.00,23
2001-04-24,90.48,9.52,1.90,0.00,0.00,0.00,11
2001-04-17,93.00,7.00,0.25,0.00,0.00,0.00,7
2001-04-10,88.12,11.88,0.57,0.00,0.00,0.00,12
2001-04-03,80.68,19.32,0.95,0.00,0.00,0.00,20
2001-03-27,81.16,18.84,0.05,0.00,0.00,0.00,19
2001-03-20,94.20,5.80,0.08,0.00,0.00,0.00,6
2001-03-13,94.30,5.70,0.08,0.00,0.00,0.00,6
2001-03-06,94.30,5.70,0.52,0.00,0.00,0.00,6
2001-02-27,93.73,6.27,0.52,0.00,0.00,0.00,7
2001-02-20,93.79,6.21,0.81,0.00,0.00,0.00,7
2001-02-13,90.02,9.98,1.89,0.20,0.00,0.00,12
2001-02-06,84.54,15.46,1.74,0.00,0.00,0.00,17
2001-01-30,82.60,17.40,1.79,0.00,0.00,0.00,19
2001-01-23,67.94,32.06,4.09,0.51,0.00,0.00,37
2001-01-16,85.22,14.78,3.98,0.53,0.00,0.00,19
2001-01-09,85.91,14.09,3.98,0.90,0.00,0.00,19
2001-01-02,88.83,11.17,3.80,0.76,0.00,0.00,16
2000-12-26,87.96,12.04,3.64,0.76,0.00,0.00,16
2000-12-19,86.77,13.23,4.51,0.77,0.00,0.00,19
2000-12-12,81.44,18.56,6.49,1.11,0.00,0.00,26
2000-12-05,81.76,18.24,5.70,0.95,0.00,0.00,25
2000-11-28,81.82,18.18,4.43,0.63,0.00,0.00,23
2000-11-21,87.98,12.02,4.47,0.73,0.03,0.00,17
2000-11-14,86.57,13.43,5.05,0.78,0.03,0.00,19
2000-11-07,67.24,32.76,5.56,1.27,0.02,0.00,40
2000-10-31,61.23,38.77,11.12,1.88,0.71,0.00,52
2000-10-24,69.22,30.78,11.61,3.03,1.05,0.00,46
2000-10-17,78.18,21.82,8.87,2.42,0.36,0.00,33
2000-10-10,78.81,21.19,7.62,1.94,0.00,0.00,31
2000-10-03,75.76,24.24,6.89,1.98,0.02,0.00,33
2000-09-26,82.56,17.44,4.86,1.98,0.02,0.00,24
2000-09-19,78.83,21.17,10.31,3.26,0.00,0.00,35
2000-09-12,86.71,13.29,4.84,0.24,0.00,0.00,18
2000-09-05,87.51,12.49,3.03,0.07,0.00,0.00,16
2000-08-29,93.76,6.24,2.10,0.00,0.00,0.00,8
2000-08-22,94.78,5.22,1.99,0.00,0.00,0.00,7
2000-08-15,94.67,5.33,1.27,0.00,0.00,0.00,7
2000-08-08,94.86,5.14,1.42,0.00,0.00,0.00,7
2000-08-01,93.80,6.20,1.75,0.00,0.00,0.00,8
2000-07-25,90.48,9.52,2.57,0.00,0.00,0.00,12
2000-07-18,90.48,9.52,2.56,0.00,0.00,0.00,12
2000-07-11,92.95,7.05,4.13,0.00,0.00,0.00,11
2000-07-04,91.23,8.77,4.49,1.14,0.00,0.00,14
2000-06-27,81.12,18.88,8.48,3.52,0.00,0.00,31
2000-06-20,75.40,24.60,13.60,8.11,1.40,0.00,48
2000-06-13,64.44,35.56,18.71,9.53,2.34,0.00,66
2000-06-06,70.67,29.33,16.00,9.04,1.60,0.00,56
2000-05-30,66.37,33.63,17.72,9.15,0.26,0.00,61
2000-05-23,58.59,41.41,24.18,14.28,0.52,0.00,80
2000-05-16,35.00,65.00,41.81,19.90,0.00,0.00,127
2000-05-09,39.86,60.14,36.41,16.95,0.00,0.00,114
2000-05-02,40.25,59.75,37.66,19.21,0.00,0.00,117
2000-04-25,42.26,57.74,35.90,15.58,0.00,0.00,109
2000-04-18,41.96,58.04,43.24,18.55,0.00,0.00,120
2000-04-11,43.99,56.01,41.24,17.00,0.00,0.00,114
2000-04-04,39.21,60.79,36.25,17.51,0.00,0.00,115
2000-03-28,44.89,55.11,32.22,11.73,0.00,0.00,99
2000-03-21,46.48,53.52,32.58,11.73,0.00,0.00,98
2000-03-14,47.05,52.95,32.96,11.72,0.00,0.00,98
2000-03-07,44.41,55.59,37.27,10.70,0.00,0.00,104
2000-02-29,46.42,53.58,36.51,10.70,0.00,0.00,101
2000-02-22,43.90,56.10,33.99,5.67,0.00,0.00,96
2000-02-15,35.48,64.52,36.48,5.67,0.00,0.00,107
2000-02-08,35.27,64.73,36.48,6.13,0.00,0.00,107
2000-02-01,35.27,64.73,36.40,5.48,0.00,0.00,107
2000-01-25,34.72,65.28,28.73,5.57,0.00,0.00,100
2000-01-18,39.30,60.70,28.67,5.57,0.00,0.00,95
2000-01-11,42.46,57.54,27.41,5.57,0.00,0.00,91
2000-01-04,48.36,51.64,26.87,5.50,0.00,0.00,84
